Loan_ID,Customer_ID,Loan_Amount,Interest_Rate,Loan_Term,Disbursal_Date,Repayment_Start_Date,Repayment_End_Date,Loan_Status,Overdue_Amount,EMI_Amount,Collateral_Details
L041952,C007144,561464,10.21,48,2023-11-18,2023-12-18,2027-11-18,Active,0,94525,Property
L041953,C016732,3734839,12.85,12,2024-02-15,2024-03-15,2025-02-15,Overdue,7276,99475,Property
L041954,C027051,1961036,9.12,12,2024-08-17,2024-09-17,2025-08-17,Overdue,30973,94388,Property
L041955,C027726,2493452,7.11,60,2021-08-20,2021-09-20,2026-08-20,Closed,6813,99967,Property
L041956,C050109,557051,11.59,60,2021-07-10,2021-08-10,2026-07-10,Overdue,0,13391,Property
L041957,C054366,2347360,12.5,12,2024-03-09,2024-04-09,2025-03-09,Active,0,68726,None
L041958,C039833,3400616,9.4,12,2024-10-26,2024-11-26,2025-10-26,Closed,7694,84159,Property
L041959,C037472,146512,7.22,48,2020-04-29,2020-05-29,2024-04-29,Active,6015,97281,Vehicle
L041960,C046150,4019144,13.42,36,2023-07-26,2023-08-26,2026-07-26,Closed,15913,74339,Property
L041961,C009801,3028664,9.07,24,2021-12-19,2022-01-19,2023-12-19,Overdue,15150,89131,None
L041962,C053111,4570606,7.14,24,2023-04-02,2023-05-02,2025-04-02,Active,0,26912,Property
L041963,C051167,3726428,14.85,48,2020-03-25,2020-04-25,2024-03-25,Active,0,10079,None
L041964,C035445,67266,12.55,12,2021-09-07,2021-10-07,2022-09-07,Overdue,13554,51575,Vehicle
L041965,C015829,4083340,9.77,36,2020-01-18,2020-02-18,2023-01-18,Active,32443,17012,Property
L041966,C038152,279131,13.62,60,2024-06-09,2024-07-09,2029-06-09,Active,6970,12180,None
L041967,C062940,1272510,8.96,24,2024-12-27,2025-01-27,2026-12-27,Active,0,51232,Property
L041968,C009674,4085531,11.41,24,2024-05-08,2024-06-08,2026-05-08,Active,39633,63127,Vehicle
L041969,C049713,322374,11.2,12,2020-08-13,2020-09-13,2021-08-13,Overdue,0,5209,None
L041970,C010201,4484556,13.74,24,2023-11-14,2023-12-14,2025-11-14,Overdue,0,58767,Vehicle
L041971,C013537,4929079,9.65,60,2020-11-23,2020-12-23,2025-11-23,Active,39998,14088,Vehicle
L041972,C005539,973718,14.46,60,2020-09-24,2020-10-24,2025-09-24,Closed,0,90288,Vehicle
L041973,C036685,2305037,10.24,12,2023-05-20,2023-06-20,2024-05-20,Closed,7107,78785,None
L041974,C068494,3663518,8.13,36,2021-03-20,2021-04-20,2024-03-20,Overdue,47548,39664,Property
L041975,C035492,2763535,7.42,60,2024-12-10,2025-01-10,2029-12-10,Active,41042,85689,None
L041976,C052405,4943063,7.9,12,2022-04-30,2022-05-30,2023-04-30,Active,0,84139,None
L041977,C037718,1876503,7.94,12,2020-12-22,2021-01-22,2021-12-22,Overdue,11338,89915,None
L041978,C024617,4598479,10.15,12,2023-08-20,2023-09-20,2024-08-20,Overdue,37128,87276,Property
L041979,C022147,717996,13.88,48,2021-03-26,2021-04-26,2025-03-26,Closed,0,99769,Vehicle
L041980,C058114,375441,11.91,48,2023-08-19,2023-09-19,2027-08-19,Closed,35424,17459,None
L041981,C056560,4829521,14.62,24,2022-05-03,2022-06-03,2024-05-03,Closed,0,75688,Vehicle
L041982,C000671,3455175,12.05,48,2020-04-12,2020-05-12,2024-04-12,Closed,0,8713,Vehicle
L041983,C015322,868026,13.1,12,2021-05-15,2021-06-15,2022-05-15,Overdue,0,13176,Property
L041984,C065653,2313504,8.1,48,2022-11-16,2022-12-16,2026-11-16,Closed,16993,50607,Property
L041985,C023949,85226,11.36,48,2023-07-31,2023-08-31,2027-07-31,Overdue,0,95766,Vehicle
L041986,C057368,2149780,7.65,36,2021-04-18,2021-05-18,2024-04-18,Overdue,27096,83176,None
L041987,C068588,4801355,14.13,24,2023-10-06,2023-11-06,2025-10-06,Active,25183,51704,Vehicle
L041988,C005187,446266,14.4,24,2021-12-02,2022-01-02,2023-12-02,Closed,24087,89741,Property
L041989,C060678,4585907,14.73,60,2021-07-14,2021-08-14,2026-07-14,Closed,15860,79104,Property
L041990,C005653,505782,9.74,12,2021-12-25,2022-01-25,2022-12-25,Overdue,0,39321,Vehicle
L041991,C043109,937544,7.02,12,2024-05-22,2024-06-22,2025-05-22,Overdue,0,54892,None
L041992,C055882,3301515,7.01,12,2024-05-27,2024-06-27,2025-05-27,Overdue,41853,80511,Property
L041993,C044682,407233,11.86,48,2024-08-05,2024-09-05,2028-08-05,Active,13413,61219,Property
L041994,C069387,1827390,14.96,36,2023-05-20,2023-06-20,2026-05-20,Closed,0,58260,Property
L041995,C048407,1090455,12.21,12,2021-02-26,2021-03-26,2022-02-26,Closed,43145,97543,Property
L041996,C023411,1813279,8.67,48,2021-12-25,2022-01-25,2025-12-25,Closed,12167,35700,Property
L041997,C027349,4603053,10.95,60,2020-08-01,2020-09-01,2025-08-01,Active,27160,94551,None
L041998,C020634,1059970,14.8,36,2024-03-31,2024-04-30,2027-03-31,Active,0,65731,Vehicle
L041999,C030046,145175,8.04,48,2021-07-24,2021-08-24,2025-07-24,Closed,40866,86049,None
L042000,C061152,3458869,13.26,12,2020-03-23,2020-04-23,2021-03-23,Active,30494,42047,None
L042001,C004975,2906270,11.63,24,2020-10-11,2020-11-11,2022-10-11,Closed,0,81859,None
L042002,C032502,1560598,9.94,36,2023-08-19,2023-09-19,2026-08-19,Overdue,35522,43342,None
L042003,C033427,1090024,7.72,60,2024-04-18,2024-05-18,2029-04-18,Overdue,36026,50501,Property
L042004,C013858,2550407,9.34,12,2021-04-22,2021-05-22,2022-04-22,Overdue,0,94408,Property
L042005,C006742,110380,11.96,12,2023-11-26,2023-12-26,2024-11-26,Active,0,99914,None
L042006,C005613,224500,10.16,48,2020-11-29,2020-12-29,2024-11-29,Overdue,38290,20578,None
L042007,C041936,378505,8.81,48,2020-11-26,2020-12-26,2024-11-26,Closed,0,4668,None
L042008,C019465,1333523,9.22,48,2022-05-07,2022-06-07,2026-05-07,Active,0,54311,Property
L042009,C066427,2130726,10.03,60,2024-06-06,2024-07-06,2029-06-06,Active,22683,79508,Vehicle
L042010,C022774,2573521,11.19,24,2022-03-31,2022-04-30,2024-03-31,Active,19397,29844,Vehicle
L042011,C042126,1335294,8.56,12,2020-03-06,2020-04-06,2021-03-06,Closed,0,28141,Vehicle
L042012,C038620,3934246,7.99,48,2021-01-15,2021-02-15,2025-01-15,Closed,31973,47719,None
L042013,C053669,2728725,10.71,48,2022-08-16,2022-09-16,2026-08-16,Closed,11410,25643,Vehicle
L042014,C065948,3161934,14.91,24,2020-05-19,2020-06-19,2022-05-19,Overdue,0,23353,None
L042015,C009369,1159642,12.77,12,2022-07-18,2022-08-18,2023-07-18,Closed,0,70024,Property
L042016,C046005,3137619,13.29,60,2024-04-01,2024-05-01,2029-04-01,Active,7043,74446,Property
L042017,C065629,3486030,12.68,12,2022-12-03,2023-01-03,2023-12-03,Overdue,0,26413,Vehicle
L042018,C039440,1564040,12.37,12,2020-01-06,2020-02-06,2021-01-06,Active,0,3261,Vehicle
L042019,C043773,915392,11.0,48,2021-05-17,2021-06-17,2025-05-17,Closed,1743,7237,Property
L042020,C062205,160273,9.93,60,2022-01-31,2022-02-28,2027-01-31,Overdue,0,96147,None
L042021,C013690,251835,11.42,12,2021-09-24,2021-10-24,2022-09-24,Closed,0,72679,None
L042022,C028442,1237927,14.58,12,2020-05-02,2020-06-02,2021-05-02,Overdue,0,18561,None
L042023,C037892,2017878,10.76,36,2022-06-12,2022-07-12,2025-06-12,Active,34935,26577,None
L042024,C058006,2383069,12.15,24,2020-03-18,2020-04-18,2022-03-18,Closed,0,22342,Property
L042025,C039776,2416585,7.04,24,2021-04-03,2021-05-03,2023-04-03,Overdue,0,52111,Vehicle
L042026,C021136,3733932,13.65,60,2020-09-12,2020-10-12,2025-09-12,Overdue,20488,62971,Property
L042027,C044673,3918666,11.01,60,2020-04-01,2020-05-01,2025-04-01,Active,21635,36616,Vehicle
L042028,C020073,1207236,11.44,48,2020-04-14,2020-05-14,2024-04-14,Closed,37663,34253,Vehicle
L042029,C052372,4120108,11.91,12,2021-04-09,2021-05-09,2022-04-09,Active,0,29934,None
L042030,C040180,698016,9.98,36,2021-04-21,2021-05-21,2024-04-21,Closed,0,23463,Vehicle
L042031,C014518,4783809,9.5,36,2020-06-03,2020-07-03,2023-06-03,Active,0,91608,None
L042032,C066688,4213270,9.23,36,2021-12-25,2022-01-25,2024-12-25,Overdue,0,50528,None
L042033,C017433,121297,11.14,12,2020-05-03,2020-06-03,2021-05-03,Active,0,8499,None
L042034,C043997,3946821,11.84,48,2022-11-19,2022-12-19,2026-11-19,Overdue,0,24221,Vehicle
L042035,C052479,1822076,10.16,60,2024-12-20,2025-01-20,2029-12-20,Active,18615,52341,Vehicle
L042036,C002784,3079005,7.49,24,2020-10-20,2020-11-20,2022-10-20,Active,46812,42880,Property
L042037,C051981,4997633,8.69,36,2023-07-03,2023-08-03,2026-07-03,Closed,42327,76816,Vehicle
L042038,C034260,3906269,13.62,24,2022-09-07,2022-10-07,2024-09-07,Closed,40666,52274,Property
L042039,C057579,753422,8.65,36,2024-06-01,2024-07-01,2027-06-01,Active,0,41137,None
L042040,C003679,3799489,9.34,48,2020-02-24,2020-03-24,2024-02-24,Active,6952,98393,Property
L042041,C009800,630800,8.03,60,2023-12-13,2024-01-13,2028-12-13,Active,23363,41924,None
L042042,C049749,166371,9.92,60,2022-04-14,2022-05-14,2027-04-14,Active,21841,63718,Vehicle
L042043,C061243,3854710,9.38,48,2020-05-11,2020-06-11,2024-05-11,Active,0,7435,Property
L042044,C007823,1967238,7.49,24,2021-06-21,2021-07-21,2023-06-21,Active,31966,41506,Property
L042045,C053724,2088121,9.31,12,2023-11-19,2023-12-19,2024-11-19,Closed,0,65161,None
L042046,C065368,3720326,13.1,60,2022-10-12,2022-11-12,2027-10-12,Closed,0,77114,None
L042047,C012956,4052031,7.08,60,2024-05-01,2024-06-01,2029-05-01,Overdue,0,95847,None
L042048,C026745,367161,7.26,12,2021-05-18,2021-06-18,2022-05-18,Active,0,4478,None
L042049,C007098,1259537,12.57,24,2023-04-02,2023-05-02,2025-04-02,Active,0,83184,None
L042050,C024898,1481299,12.66,12,2023-07-24,2023-08-24,2024-07-24,Closed,25866,25646,Property
L042051,C038758,3807461,7.62,48,2021-09-18,2021-10-18,2025-09-18,Closed,0,42273,Vehicle
L042052,C069019,4286766,12.55,24,2021-11-06,2021-12-06,2023-11-06,Overdue,0,53414,None
L042053,C007449,3547826,14.39,24,2021-12-21,2022-01-21,2023-12-21,Closed,31436,95676,None
L042054,C036273,100329,10.54,12,2022-12-12,2023-01-12,2023-12-12,Closed,49506,12426,Property
L042055,C007208,3103770,8.23,24,2023-12-08,2024-01-08,2025-12-08,Overdue,0,36588,Property
L042056,C002019,3916913,14.89,60,2021-07-25,2021-08-25,2026-07-25,Active,0,30723,None
L042057,C042266,2395038,11.45,48,2024-07-31,2024-08-31,2028-07-31,Closed,40996,95328,Property
L042058,C049531,2484517,14.21,36,2020-11-18,2020-12-18,2023-11-18,Overdue,0,10985,Property
L042059,C018553,2531135,7.05,24,2021-05-09,2021-06-09,2023-05-09,Active,47149,15134,Vehicle
L042060,C054243,3925152,11.17,12,2020-01-29,2020-02-29,2021-01-29,Active,0,64378,None
L042061,C018163,3041675,7.47,48,2024-03-18,2024-04-18,2028-03-18,Overdue,31497,44766,Property
L042062,C062791,3765910,9.97,60,2020-01-06,2020-02-06,2025-01-06,Overdue,38755,55536,Vehicle
L042063,C063386,4394997,14.57,12,2024-03-28,2024-04-28,2025-03-28,Overdue,4645,51579,None
L042064,C001964,1550002,10.73,48,2021-11-11,2021-12-11,2025-11-11,Closed,49514,39489,Property
L042065,C047706,735822,10.11,12,2021-05-20,2021-06-20,2022-05-20,Overdue,2533,26845,Property
L042066,C056249,2404366,7.97,12,2022-09-18,2022-10-18,2023-09-18,Closed,0,55311,Property
L042067,C016303,1037190,14.77,60,2020-07-19,2020-08-19,2025-07-19,Active,19664,26959,Property
L042068,C040935,4310792,12.19,36,2022-10-09,2022-11-09,2025-10-09,Active,0,26567,Property
L042069,C061919,1630219,13.64,60,2021-09-29,2021-10-29,2026-09-29,Overdue,0,80714,Vehicle
L042070,C045781,4472572,13.95,12,2024-08-10,2024-09-10,2025-08-10,Active,0,62320,Property
L042071,C037025,2094581,13.66,12,2024-03-30,2024-04-30,2025-03-30,Closed,0,96098,None
L042072,C005553,439790,8.8,12,2023-06-14,2023-07-14,2024-06-14,Overdue,0,93156,Property
L042073,C020725,439489,9.84,48,2024-10-07,2024-11-07,2028-10-07,Overdue,0,91036,Vehicle
L042074,C015394,3934817,10.7,12,2024-02-28,2024-03-28,2025-02-28,Active,0,81974,Vehicle
L042075,C036889,2020545,11.7,12,2024-08-20,2024-09-20,2025-08-20,Overdue,0,39156,None
L042076,C021318,568255,10.14,24,2021-03-26,2021-04-26,2023-03-26,Overdue,7790,42297,Property
L042077,C005724,2248234,12.96,12,2022-03-16,2022-04-16,2023-03-16,Overdue,0,96073,None
L042078,C062615,897488,14.29,12,2021-09-05,2021-10-05,2022-09-05,Active,16519,33533,Property
L042079,C028731,1221815,7.85,60,2021-03-09,2021-04-09,2026-03-09,Overdue,49446,60849,None
L042080,C054208,1411158,10.04,12,2021-07-12,2021-08-12,2022-07-12,Active,0,45181,None
L042081,C056926,74242,11.87,36,2020-09-06,2020-10-06,2023-09-06,Closed,0,90879,Vehicle
L042082,C041353,3942880,8.37,36,2024-11-22,2024-12-22,2027-11-22,Closed,0,18725,Vehicle
L042083,C005239,2914341,10.54,48,2020-11-19,2020-12-19,2024-11-19,Closed,0,62982,None
L042084,C058146,4380850,14.4,48,2022-11-28,2022-12-28,2026-11-28,Active,43973,21326,None
L042085,C030954,2117529,13.89,12,2020-11-07,2020-12-07,2021-11-07,Overdue,0,38516,Property
L042086,C041095,3950419,11.63,24,2022-01-25,2022-02-25,2024-01-25,Overdue,23691,97042,Property
L042087,C049604,297572,8.11,36,2023-12-27,2024-01-27,2026-12-27,Active,0,31795,Vehicle
L042088,C067812,4538275,10.58,12,2022-11-29,2022-12-29,2023-11-29,Closed,0,99327,Property
L042089,C002621,3252489,13.59,48,2021-03-16,2021-04-16,2025-03-16,Active,24474,19018,Property
L042090,C037201,1076668,12.68,12,2022-09-26,2022-10-26,2023-09-26,Overdue,0,57134,None
L042091,C026024,2098053,14.97,12,2023-06-09,2023-07-09,2024-06-09,Active,45452,87524,Property
L042092,C061687,1086589,12.67,36,2023-12-21,2024-01-21,2026-12-21,Closed,0,7302,Vehicle
L042093,C026400,4647759,11.97,12,2024-12-20,2025-01-20,2025-12-20,Closed,1555,39629,Property
L042094,C063095,4838339,8.19,12,2023-09-01,2023-10-01,2024-09-01,Active,26129,74737,Vehicle
L042095,C035026,1871454,14.18,24,2022-04-07,2022-05-07,2024-04-07,Active,0,56091,None
L042096,C062079,2400856,11.41,60,2021-07-24,2021-08-24,2026-07-24,Active,25595,31332,None
L042097,C006115,3499323,11.82,48,2021-01-15,2021-02-15,2025-01-15,Closed,0,52950,Property
L042098,C056178,1153279,10.07,48,2022-06-02,2022-07-02,2026-06-02,Closed,0,84228,Vehicle
L042099,C013665,1747072,10.27,12,2023-08-02,2023-09-02,2024-08-02,Active,14296,95464,Property
L042100,C031227,2524235,9.11,36,2020-04-22,2020-05-22,2023-04-22,Closed,0,12575,Vehicle
L042101,C008965,493666,14.81,24,2021-06-17,2021-07-17,2023-06-17,Active,17646,13872,Vehicle
L042102,C051787,4817725,10.96,60,2024-05-22,2024-06-22,2029-05-22,Closed,5211,13807,None
L042103,C048748,1826869,12.78,60,2023-09-28,2023-10-28,2028-09-28,Active,46458,63059,Property
L042104,C049758,4142047,9.08,24,2024-09-13,2024-10-13,2026-09-13,Closed,0,22496,Vehicle
L042105,C033475,3933473,11.83,24,2022-12-27,2023-01-27,2024-12-27,Active,20038,19358,None
L042106,C038632,2042201,12.33,48,2022-07-13,2022-08-13,2026-07-13,Overdue,0,20596,None
L042107,C050203,2628817,7.74,60,2020-01-07,2020-02-07,2025-01-07,Closed,16416,40831,Property
L042108,C026544,1723461,8.77,12,2022-06-01,2022-07-01,2023-06-01,Overdue,35317,64095,None
L042109,C050144,1509878,10.41,36,2023-06-19,2023-07-19,2026-06-19,Active,0,15511,Vehicle
L042110,C064176,4830979,14.95,24,2021-07-07,2021-08-07,2023-07-07,Overdue,33669,83741,Property
L042111,C033396,4547445,13.52,24,2020-01-03,2020-02-03,2022-01-03,Overdue,0,42411,Property
L042112,C012464,1699034,7.98,36,2023-05-10,2023-06-10,2026-05-10,Overdue,0,83631,Property
L042113,C014384,4784351,12.25,24,2024-05-23,2024-06-23,2026-05-23,Active,44151,64129,None
L042114,C058809,2459408,10.83,60,2023-03-07,2023-04-07,2028-03-07,Closed,46054,48605,Vehicle
L042115,C064728,790350,14.97,12,2021-02-12,2021-03-12,2022-02-12,Active,0,52923,None
L042116,C029026,2207024,13.04,12,2021-05-23,2021-06-23,2022-05-23,Overdue,0,51628,Vehicle
L042117,C010935,1059356,9.53,48,2023-11-16,2023-12-16,2027-11-16,Active,0,14566,Property
L042118,C050930,3711984,7.49,24,2023-03-24,2023-04-24,2025-03-24,Overdue,37845,14277,None
L042119,C022582,2867374,12.92,24,2024-06-20,2024-07-20,2026-06-20,Overdue,0,79250,Vehicle
L042120,C027481,897180,8.13,36,2022-03-22,2022-04-22,2025-03-22,Closed,0,85402,Property
L042121,C034212,815739,12.77,36,2021-11-15,2021-12-15,2024-11-15,Overdue,17121,71753,Property
L042122,C015164,4024909,10.06,24,2021-01-18,2021-02-18,2023-01-18,Closed,0,17678,Property
L042123,C060835,3998980,12.62,24,2023-09-19,2023-10-19,2025-09-19,Closed,4288,13010,Vehicle
L042124,C038190,1816424,11.22,60,2020-10-27,2020-11-27,2025-10-27,Overdue,27773,38395,None
L042125,C016926,3079958,9.78,60,2023-01-14,2023-02-14,2028-01-14,Closed,0,44192,Property
L042126,C001429,4699314,9.7,24,2022-02-09,2022-03-09,2024-02-09,Closed,3351,38040,Property
L042127,C036096,3921247,14.07,60,2023-11-22,2023-12-22,2028-11-22,Closed,36712,27335,Vehicle
L042128,C024612,4459146,7.49,48,2020-06-05,2020-07-05,2024-06-05,Active,36378,59054,None
L042129,C045051,4676948,11.84,12,2020-02-25,2020-03-25,2021-02-25,Closed,7658,4084,Vehicle
L042130,C048165,667036,14.86,60,2021-04-27,2021-05-27,2026-04-27,Closed,0,89822,Property
L042131,C036935,4203388,12.45,24,2023-09-02,2023-10-02,2025-09-02,Closed,1003,78790,None
L042132,C051724,1947325,7.31,48,2022-07-23,2022-08-23,2026-07-23,Active,36080,80651,None
L042133,C062787,4380115,12.0,12,2022-06-14,2022-07-14,2023-06-14,Active,0,4192,Vehicle
L042134,C063919,2042585,13.93,48,2023-12-15,2024-01-15,2027-12-15,Active,12464,46620,Property
L042135,C049977,515281,8.44,36,2021-05-28,2021-06-28,2024-05-28,Active,40430,16093,Property
L042136,C014301,2366357,8.81,60,2021-09-10,2021-10-10,2026-09-10,Active,0,52574,Property
L042137,C040829,109408,9.86,12,2024-07-12,2024-08-12,2025-07-12,Closed,0,45991,None
L042138,C032237,4796956,12.56,12,2024-01-04,2024-02-04,2025-01-04,Overdue,23011,23709,Vehicle
L042139,C043052,4990446,9.99,60,2024-04-09,2024-05-09,2029-04-09,Active,40886,29085,Property
L042140,C016548,1554734,7.47,24,2020-09-17,2020-10-17,2022-09-17,Overdue,3933,9247,Vehicle
L042141,C019783,2674412,14.5,60,2021-11-19,2021-12-19,2026-11-19,Closed,44992,71081,Vehicle
L042142,C004842,927908,14.43,24,2020-04-04,2020-05-04,2022-04-04,Closed,12333,16507,None
L042143,C052990,2400629,13.56,36,2023-11-15,2023-12-15,2026-11-15,Active,0,16363,None
L042144,C011120,2525694,14.8,24,2022-01-28,2022-02-28,2024-01-28,Overdue,36869,42973,None
L042145,C042961,4805170,10.26,48,2023-08-07,2023-09-07,2027-08-07,Active,14698,55566,Vehicle
L042146,C035665,4533195,11.33,24,2024-12-03,2025-01-03,2026-12-03,Closed,0,74944,Property
L042147,C065722,3691232,7.38,24,2021-09-18,2021-10-18,2023-09-18,Closed,0,70112,Property
L042148,C059640,4931034,11.01,60,2022-06-03,2022-07-03,2027-06-03,Overdue,48597,13777,Vehicle
L042149,C037367,2790031,11.01,48,2023-07-23,2023-08-23,2027-07-23,Active,0,33011,Property
L042150,C042746,4791535,12.37,36,2022-01-21,2022-02-21,2025-01-21,Active,0,62320,Vehicle
L042151,C041186,3931713,14.92,24,2022-08-17,2022-09-17,2024-08-17,Active,0,55847,Vehicle
L042152,C053354,1911341,8.33,12,2024-07-08,2024-08-08,2025-07-08,Closed,0,35392,Vehicle
L042153,C037661,4976092,7.16,12,2022-09-18,2022-10-18,2023-09-18,Overdue,3909,64648,Vehicle
L042154,C069239,1145638,10.51,60,2024-06-06,2024-07-06,2029-06-06,Overdue,0,78496,Vehicle
L042155,C011716,2012114,13.64,36,2022-05-03,2022-06-03,2025-05-03,Closed,38525,67411,Vehicle
L042156,C003056,540166,12.05,48,2024-03-15,2024-04-15,2028-03-15,Closed,0,38320,Property
L042157,C014510,4541677,13.64,12,2021-09-22,2021-10-22,2022-09-22,Closed,29467,41492,None
L042158,C007275,2482341,11.5,60,2022-05-23,2022-06-23,2027-05-23,Active,0,37363,Vehicle
L042159,C006274,3448082,9.44,36,2024-09-07,2024-10-07,2027-09-07,Active,0,15786,None
L042160,C059508,295934,10.19,24,2022-08-06,2022-09-06,2024-08-06,Active,0,30937,None
L042161,C027070,2999921,8.75,48,2019-12-30,2020-01-30,2023-12-30,Active,38061,95541,None
L042162,C026481,4464098,11.16,24,2024-01-11,2024-02-11,2026-01-11,Overdue,0,9440,Property
L042163,C053423,2117206,7.98,60,2020-02-12,2020-03-12,2025-02-12,Closed,0,66755,Vehicle
L042164,C023890,3033405,13.07,36,2020-08-29,2020-09-29,2023-08-29,Closed,19924,78274,None
L042165,C063079,551267,8.28,36,2021-08-30,2021-09-30,2024-08-30,Active,14956,82829,Property
L042166,C015268,931287,10.93,12,2023-02-20,2023-03-20,2024-02-20,Active,13924,61155,Vehicle
L042167,C042983,2622094,14.71,48,2020-12-15,2021-01-15,2024-12-15,Overdue,5869,7205,Property
L042168,C019881,4131590,11.34,12,2021-02-11,2021-03-11,2022-02-11,Active,28895,40691,Vehicle
L042169,C030496,2714095,14.81,36,2024-11-12,2024-12-12,2027-11-12,Closed,40538,15494,None
L042170,C000265,1891119,8.22,60,2021-01-01,2021-02-01,2026-01-01,Overdue,0,80133,Vehicle
L042171,C035868,2175649,8.22,24,2022-10-22,2022-11-22,2024-10-22,Overdue,44174,5223,Vehicle
L042172,C013825,4704132,12.91,24,2020-10-19,2020-11-19,2022-10-19,Overdue,11565,99682,None
L042173,C035811,3478467,14.56,12,2020-01-20,2020-02-20,2021-01-20,Active,6939,84551,Property
L042174,C037681,1844125,14.94,60,2024-05-21,2024-06-21,2029-05-21,Active,32411,69278,None
L042175,C006325,3904508,13.34,48,2023-07-08,2023-08-08,2027-07-08,Overdue,0,88738,Property
L042176,C037559,4159841,13.67,60,2022-10-30,2022-11-30,2027-10-30,Overdue,18420,46439,Vehicle
L042177,C035712,4911383,8.85,24,2022-11-30,2022-12-30,2024-11-30,Active,5641,5699,Property
L042178,C034691,4609611,11.93,48,2020-04-21,2020-05-21,2024-04-21,Active,11031,4166,None
L042179,C055325,2042959,7.82,60,2021-08-05,2021-09-05,2026-08-05,Overdue,33773,13937,Property
L042180,C042879,1685046,14.14,60,2022-01-28,2022-02-28,2027-01-28,Closed,2973,48497,Property
L042181,C020061,3785457,7.45,60,2020-12-03,2021-01-03,2025-12-03,Closed,37964,51366,Property
L042182,C045505,2091422,7.61,48,2020-01-25,2020-02-25,2024-01-25,Closed,44332,98431,None
L042183,C068724,2987828,8.55,60,2020-10-18,2020-11-18,2025-10-18,Closed,0,14410,None
L042184,C067758,4453150,7.15,24,2023-01-17,2023-02-17,2025-01-17,Overdue,27416,74314,Property
