Application_ID,Loan_ID,Customer_ID,Application_Date,Approval_Date,Loan_Purpose,Source_Channel,Processing_Fee,Approval_Status,Rejection_Reason
A032375,L032375,C032375,2021-11-22,2022-05-18,Education,Branch,7549,Approved,None
A032376,L032376,C032376,2019-07-27,2024-06-20,Business,Online,2776,Approved,None
A032377,L032377,C032377,2024-07-03,2022-06-21,Business,Agent,3869,Approved,None
A032378,L032378,C032378,2022-07-25,2022-03-24,Education,Agent,9980,Approved,None
A032379,L032379,C032379,2021-01-21,2021-05-27,Personal,Online,9959,Approved,None
A032380,L032380,C032380,2024-02-07,2020-10-09,Home Renovation,Agent,6930,Approved,None
A032381,L032381,C032381,2020-08-27,2022-02-20,Business,Online,3923,Approved,None
A032382,L032382,C032382,2023-04-22,2024-05-31,Business,Branch,3876,Approved,None
A032383,L032383,C032383,2021-09-29,2024-02-10,Home Renovation,Agent,7870,Approved,None
A032384,L032384,C032384,2021-02-27,2023-09-18,Business,Branch,8941,Approved,None
A032385,L032385,C032385,2020-11-29,2024-02-03,Business,Agent,6931,Approved,None
A032386,L032386,C032386,2022-07-08,2020-08-15,Personal,Online,7196,Approved,None
A032387,L032387,C032387,2019-09-23,2021-01-09,Home Renovation,Agent,2592,Approved,None
A032388,L032388,C032388,2022-03-29,2020-04-03,Home Renovation,Online,4711,Approved,None
A032389,L032389,C032389,2023-10-13,2022-01-10,Business,Branch,8545,Approved,None
A032390,L032390,C032390,2024-08-16,2023-02-21,Vehicle,Agent,7174,Approved,None
A032391,L032391,C032391,2024-09-10,2022-01-31,Home Renovation,Agent,3575,Approved,None
A032392,L032392,C032392,2024-12-06,2022-11-29,Education,Online,2031,Approved,None
A032393,L032393,C032393,2020-06-25,2021-07-12,Education,Branch,6037,Approved,None
A032394,L032394,C032394,2021-09-25,2020-04-18,Business,Online,6320,Approved,None
A032395,L032395,C032395,2024-10-10,2020-06-17,Home Renovation,Online,6119,Approved,None
A032396,L032396,C032396,2019-03-19,2022-06-02,Business,Agent,4435,Approved,None
A032397,L032397,C032397,2022-02-05,2023-05-12,Home Renovation,Agent,2103,Approved,None
A032398,L032398,C032398,2023-05-16,2021-02-05,Vehicle,Online,5606,Approved,None
A032399,L032399,C032399,2019-08-13,2024-09-05,Vehicle,Branch,2540,Approved,None
A032400,L032400,C032400,2022-02-28,2023-05-14,Business,Branch,6558,Approved,None
A032401,L032401,C032401,2024-02-29,2021-05-11,Personal,Online,6823,Approved,None
A032402,L032402,C032402,2024-08-20,2023-05-11,Home Renovation,Online,4047,Approved,None
A032403,L032403,C032403,2024-07-30,2020-04-18,Home Renovation,Agent,6995,Approved,None
A032404,L032404,C032404,2022-08-26,2021-11-07,Home Renovation,Agent,8637,Approved,None
A032405,L032405,C032405,2024-02-12,2024-04-29,Home Renovation,Online,5676,Approved,None
A032406,L032406,C032406,2020-09-04,2020-02-06,Personal,Agent,5203,Approved,None
A032407,L032407,C032407,2021-01-23,2022-04-06,Vehicle,Branch,6059,Approved,None
A032408,L032408,C032408,2022-10-31,2021-02-21,Business,Agent,1433,Approved,None
A032409,L032409,C032409,2021-12-01,2022-04-03,Education,Online,9669,Approved,None
A032410,L032410,C032410,2023-05-04,2020-03-25,Business,Online,8534,Approved,None
A032411,L032411,C032411,2021-06-01,2025-01-01,Personal,Agent,3367,Approved,None
A032412,L032412,C032412,2022-11-12,2023-04-21,Business,Branch,643,Approved,None
A032413,L032413,C032413,2021-04-23,2024-07-11,Vehicle,Online,6963,Approved,None
A032414,L032414,C032414,2019-11-25,2020-03-02,Personal,Online,7810,Approved,None
A032415,L032415,C032415,2020-06-21,2020-01-09,Personal,Online,4702,Approved,None
A032416,L032416,C032416,2020-07-10,2022-04-03,Business,Online,4631,Approved,None
A032417,L032417,C032417,2023-11-08,2021-08-09,Education,Online,9497,Approved,None
A032418,L032418,C032418,2021-07-31,2020-02-08,Vehicle,Online,2422,Approved,None
A032419,L032419,C032419,2021-09-12,2020-07-01,Business,Agent,7219,Approved,None
A032420,L032420,C032420,2020-07-12,2023-12-24,Vehicle,Online,9460,Approved,None
A032421,L032421,C032421,2023-09-03,2025-01-02,Business,Online,5399,Approved,None
A032422,L032422,C032422,2023-11-13,2022-04-01,Vehicle,Online,3899,Approved,None
A032423,L032423,C032423,2024-05-10,2022-08-29,Home Renovation,Agent,9126,Approved,None
A032424,L032424,C032424,2020-01-08,2023-12-07,Education,Agent,9059,Approved,None
A032425,L032425,C032425,2022-05-01,2023-09-30,Personal,Branch,6879,Approved,None
A032426,L032426,C032426,2021-10-16,2024-05-21,Personal,Agent,2099,Approved,None
A032427,L032427,C032427,2022-09-10,2021-02-28,Vehicle,Online,4235,Approved,None
A032428,L032428,C032428,2020-09-26,2024-04-12,Education,Online,9104,Approved,None
A032429,L032429,C032429,2023-08-09,2023-08-09,Personal,Branch,8660,Approved,None
A032430,L032430,C032430,2021-07-29,2022-05-08,Vehicle,Agent,8394,Approved,None
A032431,L032431,C032431,2019-07-01,2024-03-03,Business,Agent,7925,Approved,None
A032432,L032432,C032432,2022-04-06,2021-10-31,Personal,Agent,3818,Approved,None
A032433,L032433,C032433,2021-07-08,2024-12-27,Home Renovation,Branch,8154,Approved,None
A032434,L032434,C032434,2022-11-02,2024-08-03,Personal,Online,9290,Approved,None
A032435,L032435,C032435,2021-07-02,2023-03-03,Vehicle,Branch,4177,Approved,None
A032436,L032436,C032436,2024-06-26,2020-01-07,Business,Branch,7155,Approved,None
A032437,L032437,C032437,2021-11-05,2023-01-21,Business,Online,935,Approved,None
A032438,L032438,C032438,2021-12-03,2024-06-15,Business,Branch,8943,Approved,None
A032439,L032439,C032439,2022-03-10,2021-01-08,Personal,Branch,5741,Approved,None
A032440,L032440,C032440,2020-07-24,2024-08-21,Education,Agent,1517,Approved,None
A032441,L032441,C032441,2021-06-19,2022-02-15,Vehicle,Online,7923,Approved,None
A032442,L032442,C032442,2024-07-15,2020-01-23,Business,Branch,5546,Approved,None
A032443,L032443,C032443,2020-07-13,2023-09-29,Home Renovation,Agent,6719,Approved,None
A032444,L032444,C032444,2023-07-10,2020-06-28,Vehicle,Agent,3708,Approved,None
A032445,L032445,C032445,2021-11-29,2022-04-12,Vehicle,Online,4407,Approved,None
A032446,L032446,C032446,2023-02-21,2024-03-22,Education,Branch,6370,Approved,None
A032447,L032447,C032447,2023-07-17,2024-05-21,Education,Agent,3864,Approved,None
A032448,L032448,C032448,2020-05-30,2020-07-29,Vehicle,Online,4619,Approved,None
A032449,L032449,C032449,2019-11-14,2023-07-27,Business,Branch,8419,Approved,None
A032450,L032450,C032450,2023-05-25,2022-04-08,Personal,Agent,2163,Approved,None
A032451,L032451,C032451,2019-12-24,2024-05-21,Business,Agent,4725,Approved,None
A032452,L032452,C032452,2020-09-08,2021-10-18,Personal,Online,6667,Approved,None
A032453,L032453,C032453,2020-12-24,2024-08-19,Home Renovation,Agent,2351,Approved,None
A032454,L032454,C032454,2024-03-01,2023-10-06,Personal,Agent,8570,Approved,None
A032455,L032455,C032455,2023-06-26,2024-01-07,Business,Branch,7797,Approved,None
A032456,L032456,C032456,2019-11-14,2020-08-17,Business,Branch,8998,Approved,None
A032457,L032457,C032457,2023-11-18,2023-08-17,Personal,Online,7175,Approved,None
A032458,L032458,C032458,2024-12-31,2020-03-13,Business,Online,8460,Approved,None
A032459,L032459,C032459,2021-11-26,2022-05-05,Home Renovation,Agent,8580,Approved,None
A032460,L032460,C032460,2021-11-07,2021-04-04,Business,Agent,2377,Approved,None
A032461,L032461,C032461,2019-12-02,2020-09-24,Education,Agent,8871,Approved,None
A032462,L032462,C032462,2023-08-05,2022-09-03,Personal,Branch,4769,Approved,None
A032463,L032463,C032463,2023-12-13,2020-06-17,Education,Online,3984,Approved,None
A032464,L032464,C032464,2020-03-05,2020-08-13,Education,Branch,6795,Approved,None
A032465,L032465,C032465,2021-05-21,2021-06-09,Personal,Branch,5194,Approved,None
A032466,L032466,C032466,2023-11-21,2023-07-15,Home Renovation,Agent,518,Approved,None
A032467,L032467,C032467,2020-11-21,2020-09-08,Vehicle,Online,2536,Approved,None
A032468,L032468,C032468,2021-01-09,2021-10-01,Vehicle,Online,9199,Approved,None
A032469,L032469,C032469,2024-02-22,2023-08-21,Home Renovation,Branch,7020,Approved,None
A032470,L032470,C032470,2022-11-28,2021-02-16,Business,Branch,6080,Approved,None
A032471,L032471,C032471,2020-04-12,2023-06-19,Business,Branch,3894,Approved,None
A032472,L032472,C032472,2022-12-18,2023-07-29,Education,Online,5006,Approved,None
A032473,L032473,C032473,2021-11-28,2020-06-18,Business,Branch,6267,Approved,None
A032474,L032474,C032474,2019-01-28,2024-09-03,Vehicle,Branch,6805,Approved,None
A032475,L032475,C032475,2023-11-20,2022-04-13,Personal,Online,6968,Approved,None
A032476,L032476,C032476,2023-01-15,2024-12-31,Education,Online,4696,Approved,None
A032477,L032477,C032477,2023-10-21,2020-09-30,Business,Agent,6623,Approved,None
A032478,L032478,C032478,2022-01-02,2021-09-12,Home Renovation,Online,3382,Approved,None
A032479,L032479,C032479,2021-06-28,2020-07-11,Vehicle,Agent,9863,Approved,None
A032480,L032480,C032480,2020-11-29,2021-12-05,Home Renovation,Branch,9878,Approved,None
A032481,L032481,C032481,2019-01-13,2023-08-06,Personal,Branch,9403,Approved,None
A032482,L032482,C032482,2021-02-02,2023-01-19,Vehicle,Online,7010,Approved,None
A032483,L032483,C032483,2021-06-30,2021-02-25,Personal,Agent,4804,Approved,None
A032484,L032484,C032484,2019-09-17,2022-12-26,Education,Online,7034,Approved,None
A032485,L032485,C032485,2021-02-17,2023-06-25,Personal,Online,3479,Approved,None
A032486,L032486,C032486,2019-11-01,2020-08-18,Education,Agent,5900,Approved,None
A032487,L032487,C032487,2023-08-23,2024-11-14,Personal,Online,3352,Approved,None
A032488,L032488,C032488,2024-10-05,2022-05-20,Home Renovation,Branch,9721,Approved,None
A032489,L032489,C032489,2023-12-21,2020-06-10,Vehicle,Agent,2369,Approved,None
A032490,L032490,C032490,2024-07-12,2021-10-27,Home Renovation,Agent,8814,Approved,None
A032491,L032491,C032491,2019-04-10,2022-07-27,Education,Agent,7917,Approved,None
A032492,L032492,C032492,2020-09-19,2023-04-21,Business,Online,5357,Approved,None
A032493,L032493,C032493,2019-07-30,2023-11-20,Education,Agent,4111,Approved,None
A032494,L032494,C032494,2024-01-24,2022-05-26,Education,Branch,6492,Approved,None
A032495,L032495,C032495,2019-07-17,2022-12-24,Vehicle,Branch,5188,Approved,None
A032496,L032496,C032496,2023-07-29,2023-10-06,Personal,Agent,5121,Approved,None
A032497,L032497,C032497,2019-09-26,2022-12-13,Home Renovation,Branch,9348,Approved,None
A032498,L032498,C032498,2019-06-14,2020-08-21,Business,Online,4016,Approved,None
A032499,L032499,C032499,2020-10-04,2024-09-16,Home Renovation,Online,3911,Approved,None
A032500,L032500,C032500,2019-12-22,2022-05-14,Business,Branch,6273,Approved,None
A032501,L032501,C032501,2021-03-31,2024-05-25,Personal,Agent,5131,Approved,None
A032502,L032502,C032502,2020-05-19,2023-10-11,Home Renovation,Online,3977,Approved,None
A032503,L032503,C032503,2019-09-12,2020-07-20,Home Renovation,Branch,4859,Approved,None
A032504,L032504,C032504,2020-01-03,2020-06-18,Personal,Agent,775,Approved,None
A032505,L032505,C032505,2023-02-22,2024-04-05,Vehicle,Online,4710,Approved,None
A032506,L032506,C032506,2020-12-08,2021-11-19,Business,Branch,7341,Approved,None
A032507,L032507,C032507,2024-12-01,2023-11-16,Personal,Agent,5713,Approved,None
A032508,L032508,C032508,2021-03-03,2024-08-30,Business,Online,6678,Approved,None
A032509,L032509,C032509,2024-03-21,2022-12-26,Personal,Agent,869,Approved,None
A032510,L032510,C032510,2020-06-21,2021-04-20,Business,Agent,5284,Approved,None
A032511,L032511,C032511,2020-07-04,2022-10-18,Personal,Branch,1287,Approved,None
A032512,L032512,C032512,2020-11-26,2023-09-28,Personal,Online,1955,Approved,None
A032513,L032513,C032513,2022-10-09,2024-06-07,Business,Branch,4137,Approved,None
A032514,L032514,C032514,2024-06-23,2025-01-02,Home Renovation,Branch,4534,Approved,None
A032515,L032515,C032515,2020-11-14,2023-10-01,Personal,Online,8548,Approved,None
A032516,L032516,C032516,2022-10-17,2024-07-27,Business,Agent,1542,Approved,None
A032517,L032517,C032517,2022-03-25,2024-10-01,Personal,Online,9699,Approved,None
A032518,L032518,C032518,2021-03-08,2023-06-02,Vehicle,Agent,1079,Approved,None
A032519,L032519,C032519,2020-06-30,2024-12-24,Education,Online,6709,Approved,None
A032520,L032520,C032520,2024-04-25,2020-12-22,Education,Branch,518,Approved,None
A032521,L032521,C032521,2024-05-24,2020-05-18,Education,Branch,1737,Approved,None
A032522,L032522,C032522,2024-10-04,2024-10-02,Education,Branch,6154,Approved,None
A032523,L032523,C032523,2024-11-19,2023-10-16,Vehicle,Online,4659,Approved,None
A032524,L032524,C032524,2022-02-18,2022-09-10,Personal,Branch,8570,Approved,None
A032525,L032525,C032525,2020-11-23,2022-10-09,Personal,Branch,1471,Approved,None
A032526,L032526,C032526,2023-10-03,2020-03-02,Home Renovation,Agent,6393,Approved,None
A032527,L032527,C032527,2024-05-07,2023-09-02,Education,Online,2516,Approved,None
A032528,L032528,C032528,2023-02-06,2022-05-11,Home Renovation,Agent,4053,Approved,None
A032529,L032529,C032529,2019-09-12,2024-05-24,Business,Online,3049,Approved,None
A032530,L032530,C032530,2024-05-19,2023-04-29,Business,Online,3207,Approved,None
A032531,L032531,C032531,2020-07-26,2020-05-01,Home Renovation,Agent,2371,Approved,None
A032532,L032532,C032532,2022-06-06,2022-09-04,Education,Branch,2226,Approved,None
A032533,L032533,C032533,2024-04-01,2022-07-22,Education,Branch,1696,Approved,None
A032534,L032534,C032534,2021-07-05,2022-03-05,Home Renovation,Branch,7858,Approved,None
A032535,L032535,C032535,2024-06-06,2024-04-14,Vehicle,Branch,9910,Approved,None
A032536,L032536,C032536,2022-01-19,2024-11-20,Business,Online,7729,Approved,None
A032537,L032537,C032537,2022-01-27,2021-11-01,Education,Online,1836,Approved,None
A032538,L032538,C032538,2019-04-10,2020-04-27,Home Renovation,Online,4516,Approved,None
A032539,L032539,C032539,2022-05-31,2024-04-25,Home Renovation,Branch,8402,Approved,None
A032540,L032540,C032540,2020-12-08,2021-07-14,Education,Agent,1598,Approved,None
A032541,L032541,C032541,2024-02-29,2020-06-24,Home Renovation,Branch,6032,Approved,None
A032542,L032542,C032542,2020-04-25,2023-08-21,Vehicle,Agent,3477,Approved,None
A032543,L032543,C032543,2022-07-05,2023-04-23,Education,Branch,3720,Approved,None
A032544,L032544,C032544,2024-03-11,2021-12-03,Education,Agent,7968,Approved,None
A032545,L032545,C032545,2022-01-15,2020-01-05,Vehicle,Online,9075,Approved,None
A032546,L032546,C032546,2021-06-10,2022-11-24,Education,Branch,1298,Approved,None
A032547,L032547,C032547,2021-03-29,2021-07-19,Personal,Branch,2161,Approved,None
A032548,L032548,C032548,2022-12-12,2023-02-26,Home Renovation,Agent,9177,Approved,None
A032549,L032549,C032549,2020-05-23,2021-12-04,Education,Online,2637,Approved,None
A032550,L032550,C032550,2020-10-18,2020-09-15,Education,Online,9850,Approved,None
A032551,L032551,C032551,2021-05-05,2023-10-03,Home Renovation,Agent,9213,Approved,None
A032552,L032552,C032552,2024-07-11,2023-02-14,Vehicle,Agent,3450,Approved,None
A032553,L032553,C032553,2020-05-05,2022-12-28,Education,Branch,3981,Approved,None
A032554,L032554,C032554,2020-08-07,2020-07-01,Education,Agent,3751,Approved,None
A032555,L032555,C032555,2021-03-30,2021-04-25,Education,Branch,1700,Approved,None
A032556,L032556,C032556,2019-06-30,2020-11-18,Personal,Online,8227,Approved,None
A032557,L032557,C032557,2022-12-21,2023-09-09,Personal,Agent,9928,Approved,None
A032558,L032558,C032558,2022-09-23,2023-02-01,Home Renovation,Agent,6551,Approved,None
A032559,L032559,C032559,2023-09-01,2022-04-13,Home Renovation,Agent,9935,Approved,None
A032560,L032560,C032560,2024-12-24,2023-03-31,Home Renovation,Online,8086,Approved,None
A032561,L032561,C032561,2021-08-30,2021-03-03,Vehicle,Online,8263,Approved,None
A032562,L032562,C032562,2022-09-26,2024-07-08,Personal,Online,9232,Approved,None
A032563,L032563,C032563,2019-12-03,2022-09-01,Business,Branch,2517,Approved,None
A032564,L032564,C032564,2020-07-22,2022-02-04,Education,Online,6830,Approved,None
A032565,L032565,C032565,2019-10-10,2024-09-05,Vehicle,Branch,5317,Approved,None
A032566,L032566,C032566,2020-11-18,2024-10-18,Business,Online,5490,Approved,None
A032567,L032567,C032567,2023-01-18,2020-10-29,Personal,Online,5304,Approved,None
A032568,L032568,C032568,2024-02-15,2024-10-14,Home Renovation,Branch,5213,Approved,None
A032569,L032569,C032569,2019-11-03,2023-03-25,Business,Agent,4813,Approved,None
A032570,L032570,C032570,2021-02-13,2023-03-07,Vehicle,Online,2178,Approved,None
A032571,L032571,C032571,2023-10-11,2021-05-06,Education,Branch,5105,Approved,None
A032572,L032572,C032572,2023-01-19,2021-06-17,Personal,Online,2870,Approved,None
A032573,L032573,C032573,2023-01-10,2022-06-21,Education,Branch,657,Approved,None
A032574,L032574,C032574,2019-05-18,2023-01-15,Education,Online,3820,Approved,None
A032575,L032575,C032575,2021-10-19,2021-05-24,Business,Agent,8692,Approved,None
A032576,L032576,C032576,2024-08-11,2023-11-21,Education,Online,4377,Approved,None
A032577,L032577,C032577,2022-01-12,2020-05-27,Education,Online,5223,Approved,None
A032578,L032578,C032578,2021-06-20,2021-12-03,Home Renovation,Branch,3355,Approved,None
A032579,L032579,C032579,2024-05-16,2022-11-13,Vehicle,Online,9167,Approved,None
A032580,L032580,C032580,2020-05-07,2023-12-17,Personal,Online,3230,Approved,None
A032581,L032581,C032581,2024-01-08,2024-04-25,Personal,Branch,4129,Approved,None
A032582,L032582,C032582,2023-09-25,2023-09-28,Personal,Branch,8643,Approved,None
A032583,L032583,C032583,2020-10-25,2021-07-26,Education,Agent,1529,Approved,None
A032584,L032584,C032584,2022-12-11,2021-12-31,Vehicle,Online,4957,Approved,None
A032585,L032585,C032585,2021-01-15,2020-04-18,Personal,Online,1295,Approved,None
A032586,L032586,C032586,2022-03-04,2021-08-14,Vehicle,Agent,7599,Approved,None
A032587,L032587,C032587,2023-03-16,2021-09-16,Vehicle,Agent,2623,Approved,None
A032588,L032588,C032588,2021-07-17,2020-12-02,Education,Agent,7720,Approved,None
A032589,L032589,C032589,2020-06-29,2021-12-27,Education,Agent,1993,Approved,None
A032590,L032590,C032590,2022-03-04,2024-04-23,Personal,Online,3428,Approved,None
A032591,L032591,C032591,2024-08-26,2024-09-19,Education,Agent,856,Approved,None
A032592,L032592,C032592,2019-11-24,2021-11-11,Business,Online,6453,Approved,None
A032593,L032593,C032593,2020-01-01,2021-11-18,Vehicle,Agent,8511,Approved,None
A032594,L032594,C032594,2020-07-21,2022-01-13,Education,Agent,5070,Approved,None
A032595,L032595,C032595,2020-11-13,2023-08-13,Personal,Online,4616,Approved,None
A032596,L032596,C032596,2020-07-05,2023-05-09,Vehicle,Agent,1037,Approved,None
A032597,L032597,C032597,2022-12-07,2022-08-27,Business,Agent,4586,Approved,None
A032598,L032598,C032598,2021-09-27,2021-12-04,Vehicle,Branch,3445,Approved,None
A032599,L032599,C032599,2024-08-08,2020-05-28,Education,Agent,7668,Approved,None
A032600,L032600,C032600,2024-01-24,2024-07-23,Education,Online,7126,Approved,None
A032601,L032601,C032601,2022-09-11,2023-03-17,Personal,Online,9853,Approved,None
A032602,L032602,C032602,2024-06-21,2020-01-11,Business,Agent,5137,Approved,None
A032603,L032603,C032603,2022-11-20,2023-12-07,Personal,Branch,8055,Approved,None
