Application_ID,Loan_ID,Customer_ID,Application_Date,Approval_Date,Loan_Purpose,Source_Channel,Processing_Fee,Approval_Status,Rejection_Reason
A041328,L041328,C041328,2022-02-12,2024-05-08,Home Renovation,Branch,4142,Approved,
A041329,L041329,C041329,2019-08-11,2024-10-07,Business,Branch,3262,Approved,
A041330,L041330,C041330,2023-05-09,2023-11-25,Education,Branch,9169,Approved,
A041331,L041331,C041331,2020-03-19,2024-06-19,Business,Online,6926,Approved,
A041332,L041332,C041332,2019-03-05,2022-05-06,Vehicle,Online,4850,Approved,
A041333,L041333,C041333,2024-07-08,2024-11-12,Education,Agent,5601,Approved,
A041334,L041334,C041334,2022-07-24,2021-03-10,Education,Online,9563,Approved,
A041335,L041335,C041335,2020-11-14,2022-06-17,Home Renovation,Agent,588,Approved,
A041336,L041336,C041336,2020-08-09,2020-01-09,Personal,Agent,1094,Approved,
A041337,L041337,C041337,2021-05-19,2020-05-19,Business,Branch,8442,Approved,
A041338,L041338,C041338,2021-01-08,2023-09-01,Vehicle,Agent,8177,Approved,
A041339,L041339,C041339,2022-12-29,2020-01-29,Vehicle,Branch,7021,Approved,
A041340,L041340,C041340,2024-01-18,2020-11-02,Business,Agent,3976,Approved,
A041341,L041341,C041341,2020-05-17,2021-11-06,Home Renovation,Agent,7739,Approved,
A041342,L041342,C041342,2019-12-26,2023-11-28,Home Renovation,Online,8572,Approved,
A041343,L041343,C041343,2019-11-04,2021-08-03,Business,Online,1051,Approved,
A041344,L041344,C041344,2020-08-26,2021-11-26,Vehicle,Branch,4429,Approved,
A041345,L041345,C041345,2020-07-11,2024-06-26,Vehicle,Agent,8441,Approved,
A041346,L041346,C041346,2023-06-03,2023-02-03,Home Renovation,Agent,8334,Approved,
A041347,L041347,C041347,2020-09-06,2024-01-13,Education,Online,5397,Approved,
A041348,L041348,C041348,2019-06-17,2022-11-12,Vehicle,Agent,2077,Approved,
A041349,L041349,C041349,2019-04-10,2022-06-23,Home Renovation,Online,3097,Approved,
A041350,L041350,C041350,2023-07-03,2021-06-03,Education,Online,2250,Approved,
A041351,L041351,C041351,2024-07-14,2023-12-09,Vehicle,Branch,9529,Approved,
A041352,L041352,C041352,2019-09-23,2024-08-14,Personal,Online,5050,Approved,
A041353,L041353,C041353,2023-12-27,2021-07-24,Personal,Branch,7506,Approved,
A041354,L041354,C041354,2022-02-02,2020-12-26,Home Renovation,Branch,4774,Approved,
A041355,L041355,C041355,2022-09-16,2021-02-06,Home Renovation,Online,3694,Approved,
A041356,L041356,C041356,2019-12-17,2021-08-06,Home Renovation,Branch,779,Approved,
A041357,L041357,C041357,2022-05-06,2020-01-18,Personal,Branch,8717,Approved,
A041358,L041358,C041358,2024-06-15,2020-04-25,Education,Agent,1672,Approved,
A041359,L041359,C041359,2020-01-31,2022-08-21,Home Renovation,Online,9750,Approved,
A041360,L041360,C041360,2020-08-13,2022-01-17,Education,Online,1120,Approved,
A041361,L041361,C041361,2024-10-23,2020-10-02,Home Renovation,Branch,9633,Approved,
A041362,L041362,C041362,2024-04-28,2024-04-17,Home Renovation,Agent,4114,Approved,
A041363,L041363,C041363,2020-04-09,2022-02-23,Personal,Agent,5837,Approved,
A041364,L041364,C041364,2019-08-14,2022-05-11,Education,Online,5671,Approved,
A041365,L041365,C041365,2023-02-12,2022-03-12,Vehicle,Agent,2639,Approved,
A041366,L041366,C041366,2024-07-19,2020-03-19,Home Renovation,Agent,3021,Approved,
A041367,L041367,C041367,2021-08-08,2021-09-07,Home Renovation,Online,4260,Approved,
A041368,L041368,C041368,2021-06-04,2023-04-22,Personal,Branch,5068,Approved,
A041369,L041369,C041369,2024-12-16,2023-08-01,Personal,Agent,1833,Approved,
A041370,L041370,C041370,2023-06-08,2023-01-02,Vehicle,Online,9509,Approved,
A041371,L041371,C041371,2021-02-22,2021-11-20,Home Renovation,Online,2348,Approved,
A041372,L041372,C041372,2024-04-12,2020-05-23,Education,Branch,4680,Approved,
A041373,L041373,C041373,2020-12-14,2022-02-14,Home Renovation,Branch,1640,Approved,
A041374,L041374,C041374,2024-11-28,2021-08-17,Home Renovation,Online,954,Approved,
A041375,L041375,C041375,2024-08-22,2023-11-13,Home Renovation,Branch,4788,Approved,
A041376,L041376,C041376,2024-06-11,2021-04-28,Business,Branch,517,Approved,
A041377,L041377,C041377,2024-06-11,2022-05-31,Education,Agent,9105,Approved,
A041378,L041378,C041378,2024-01-21,2022-04-11,Education,Agent,8628,Approved,
A041379,L041379,C041379,2023-09-25,2020-02-19,Home Renovation,Branch,5113,Approved,
A041380,L041380,C041380,2020-01-02,2023-09-28,Business,Agent,6138,Approved,
A041381,L041381,C041381,2024-09-18,2024-05-25,Vehicle,Branch,5071,Approved,
A041382,L041382,C041382,2022-01-31,2022-11-23,Business,Branch,2452,Approved,
A041383,L041383,C041383,2019-03-18,2020-11-23,Vehicle,Agent,2121,Approved,
A041384,L041384,C041384,2021-01-17,2020-08-06,Education,Branch,6148,Approved,
A041385,L041385,C041385,2021-10-07,2023-03-03,Vehicle,Branch,2147,Approved,
A041386,L041386,C041386,2023-09-21,2020-12-11,Vehicle,Branch,8328,Approved,
A041387,L041387,C041387,2021-09-12,2022-06-20,Education,Online,3577,Approved,
A041388,L041388,C041388,2019-12-14,2022-08-04,Home Renovation,Online,1735,Approved,
A041389,L041389,C041389,2023-03-23,2022-05-23,Education,Branch,1479,Approved,
A041390,L041390,C041390,2022-11-19,2022-01-19,Business,Agent,4701,Approved,
A041391,L041391,C041391,2021-12-12,2020-12-21,Vehicle,Online,8734,Approved,
A041392,L041392,C041392,2023-01-19,2024-02-18,Personal,Agent,1583,Approved,
A041393,L041393,C041393,2020-03-03,2023-10-10,Education,Branch,4516,Approved,
A041394,L041394,C041394,2019-07-14,2024-09-16,Business,Branch,557,Approved,
A041395,L041395,C041395,2022-07-28,2022-08-11,Vehicle,Agent,4680,Approved,
A041396,L041396,C041396,2020-03-20,2021-03-04,Home Renovation,Branch,8048,Approved,
A041397,L041397,C041397,2021-12-20,2021-12-17,Business,Agent,8755,Approved,
A041398,L041398,C041398,2023-08-23,2023-10-21,Education,Online,9513,Approved,
A041399,L041399,C041399,2021-08-14,2020-06-17,Vehicle,Agent,9921,Approved,
A041400,L041400,C041400,2022-07-17,2020-04-04,Home Renovation,Online,7693,Approved,
A041401,L041401,C041401,2021-01-25,2022-02-07,Education,Branch,2545,Approved,
A041402,L041402,C041402,2019-01-31,2021-02-11,Business,Agent,4840,Approved,
A041403,L041403,C041403,2024-05-03,2022-02-23,Business,Agent,7667,Approved,
A041404,L041404,C041404,2022-01-16,2022-12-09,Business,Branch,8212,Approved,
A041405,L041405,C041405,2019-11-07,2020-04-19,Personal,Online,6562,Approved,
A041406,L041406,C041406,2023-11-02,2020-08-13,Education,Online,5027,Approved,
A041407,L041407,C041407,2019-06-26,2020-02-14,Business,Branch,6692,Approved,
A041408,L041408,C041408,2020-11-30,2023-09-27,Home Renovation,Online,1703,Approved,
A041409,L041409,C041409,2023-10-30,2021-09-08,Home Renovation,Branch,5862,Approved,
A041410,L041410,C041410,2021-12-07,2021-06-24,Business,Agent,4234,Approved,
A041411,L041411,C041411,2023-10-24,2023-06-11,Home Renovation,Branch,3121,Approved,
A041412,L041412,C041412,2024-11-09,2021-08-05,Personal,Online,7163,Approved,
A041413,L041413,C041413,2020-07-06,2021-05-16,Vehicle,Branch,8249,Approved,
A041414,L041414,C041414,2020-09-12,2022-08-27,Personal,Online,6166,Approved,
A041415,L041415,C041415,2019-04-08,2020-07-01,Business,Online,5094,Approved,
A041416,L041416,C041416,2024-05-18,2023-11-21,Business,Agent,2010,Approved,
A041417,L041417,C041417,2021-07-19,2020-01-10,Education,Agent,7004,Approved,
A041418,L041418,C041418,2022-05-06,2022-03-20,Personal,Online,5175,Approved,
A041419,L041419,C041419,2024-10-12,2024-12-01,Education,Branch,4040,Approved,
A041420,L041420,C041420,2020-08-29,2023-03-27,Home Renovation,Branch,8794,Approved,
A041421,L041421,C041421,2024-10-15,2023-10-09,Personal,Branch,6494,Approved,
A041422,L041422,C041422,2022-02-05,2023-10-14,Home Renovation,Online,2423,Approved,
A041423,L041423,C041423,2019-05-12,2023-01-24,Vehicle,Agent,7738,Approved,
A041424,L041424,C041424,2022-12-14,2024-05-16,Personal,Online,5640,Approved,
A041425,L041425,C041425,2024-08-07,2020-08-25,Business,Branch,5151,Approved,
A041426,L041426,C041426,2023-08-03,2024-07-13,Vehicle,Agent,6384,Approved,
A041427,L041427,C041427,2019-04-24,2020-01-03,Education,Online,4648,Approved,
A041428,L041428,C041428,2021-07-30,2024-01-17,Vehicle,Online,3046,Approved,
A041429,L041429,C041429,2021-08-02,2024-05-01,Business,Online,4818,Approved,
A041430,L041430,C041430,2021-06-12,2024-01-20,Vehicle,Agent,1983,Approved,
A041431,L041431,C041431,2020-08-30,2022-07-28,Education,Branch,5354,Approved,
A041432,L041432,C041432,2022-02-16,2022-03-13,Home Renovation,Agent,2005,Approved,
A041433,L041433,C041433,2020-06-05,2021-09-04,Vehicle,Branch,2229,Approved,
A041434,L041434,C041434,2019-03-02,2020-01-17,Home Renovation,Branch,2925,Approved,
A041435,L041435,C041435,2024-08-02,2020-11-02,Home Renovation,Branch,6693,Approved,
A041436,L041436,C041436,2022-06-02,2023-10-27,Personal,Online,5541,Approved,
A041437,L041437,C041437,2022-06-24,2022-06-10,Education,Branch,4646,Approved,
A041438,L041438,C041438,2024-02-17,2024-04-12,Vehicle,Online,2441,Approved,
A041439,L041439,C041439,2023-03-08,2021-01-28,Home Renovation,Online,9707,Approved,
A041440,L041440,C041440,2022-07-09,2021-10-18,Personal,Online,7616,Approved,
A041441,L041441,C041441,2020-09-20,2022-04-13,Personal,Agent,4314,Approved,
A041442,L041442,C041442,2023-03-23,2024-03-24,Education,Agent,1755,Approved,
A041443,L041443,C041443,2019-04-22,2021-02-09,Home Renovation,Branch,4854,Approved,
A041444,L041444,C041444,2019-06-25,2023-01-11,Business,Branch,3371,Approved,
A041445,L041445,C041445,2019-02-20,2022-03-17,Education,Branch,1985,Approved,
A041446,L041446,C041446,2021-08-18,2021-11-27,Personal,Agent,8482,Approved,
A041447,L041447,C041447,2023-02-04,2023-07-19,Business,Agent,3238,Approved,
A041448,L041448,C041448,2021-05-17,2022-10-19,Business,Agent,4386,Approved,
A041449,L041449,C041449,2020-11-20,2024-04-13,Vehicle,Online,8303,Approved,
A041450,L041450,C041450,2022-03-25,2023-11-10,Personal,Online,1720,Approved,
A041451,L041451,C041451,2023-01-05,2024-12-07,Education,Agent,1324,Approved,
A041452,L041452,C041452,2024-04-01,2021-02-13,Business,Agent,6183,Approved,
A041453,L041453,C041453,2024-07-11,2021-12-10,Personal,Branch,5017,Approved,
A041454,L041454,C041454,2023-09-04,2024-10-14,Personal,Branch,1961,Approved,
A041455,L041455,C041455,2024-12-09,2023-11-08,Business,Online,2794,Approved,
A041456,L041456,C041456,2024-08-26,2021-01-20,Education,Branch,7682,Approved,
A041457,L041457,C041457,2020-06-17,2022-11-20,Personal,Branch,3471,Approved,
A041458,L041458,C041458,2023-01-20,2024-04-13,Business,Agent,7389,Approved,
A041459,L041459,C041459,2024-09-29,2020-09-04,Education,Agent,8581,Approved,
A041460,L041460,C041460,2019-09-08,2023-05-04,Vehicle,Online,1011,Approved,
A041461,L041461,C041461,2019-12-01,2021-12-23,Education,Online,9907,Approved,
A041462,L041462,C041462,2019-10-29,2024-03-30,Home Renovation,Branch,2116,Approved,
A041463,L041463,C041463,2021-06-19,2022-08-01,Personal,Agent,5195,Approved,
A041464,L041464,C041464,2024-06-15,2022-11-11,Home Renovation,Online,8714,Approved,
A041465,L041465,C041465,2020-02-07,2020-01-13,Home Renovation,Branch,7666,Approved,
A041466,L041466,C041466,2021-02-19,2023-04-01,Education,Online,9518,Approved,
A041467,L041467,C041467,2023-08-01,2022-06-21,Business,Agent,7701,Approved,
A041468,L041468,C041468,2024-11-23,2020-08-02,Business,Online,1536,Approved,
A041469,L041469,C041469,2023-12-24,2021-12-06,Business,Online,8494,Approved,
A041470,L041470,C041470,2020-09-03,2021-01-20,Education,Agent,2283,Approved,
A041471,L041471,C041471,2019-03-01,2021-01-27,Vehicle,Branch,8890,Approved,
A041472,L041472,C041472,2024-10-23,2023-06-11,Personal,Online,1389,Approved,
A041473,L041473,C041473,2023-05-20,2022-01-10,Education,Agent,5154,Approved,
A041474,L041474,C041474,2022-03-06,2024-06-24,Business,Agent,5533,Approved,
A041475,L041475,C041475,2021-07-07,2024-07-05,Personal,Branch,6365,Approved,
A041476,L041476,C041476,2020-02-08,2020-09-15,Business,Online,9858,Approved,
A041477,L041477,C041477,2024-09-08,2021-01-10,Vehicle,Agent,6138,Approved,
A041478,L041478,C041478,2023-08-20,2022-04-02,Vehicle,Online,8478,Approved,
A041479,L041479,C041479,2021-03-10,2021-05-01,Personal,Branch,6992,Approved,
A041480,L041480,C041480,2021-12-20,2023-08-02,Personal,Online,6546,Approved,
A041481,L041481,C041481,2024-10-05,2021-09-24,Vehicle,Agent,7738,Approved,
A041482,L041482,C041482,2020-02-11,2020-09-15,Education,Branch,8154,Approved,
A041483,L041483,C041483,2023-04-14,2023-11-26,Personal,Online,9600,Approved,
A041484,L041484,C041484,2023-07-03,2021-11-07,Business,Online,1224,Approved,
A041485,L041485,C041485,2022-12-13,2024-03-14,Personal,Agent,9726,Approved,
A041486,L041486,C041486,2024-07-30,2020-12-02,Education,Agent,677,Approved,
A041487,L041487,C041487,2023-02-25,2024-07-26,Vehicle,Agent,5183,Approved,
A041488,L041488,C041488,2020-05-22,2021-09-13,Personal,Online,5408,Approved,
A041489,L041489,C041489,2024-06-04,2022-06-04,Home Renovation,Online,2548,Approved,
A041490,L041490,C041490,2020-11-29,2023-07-24,Vehicle,Branch,2660,Approved,
A041491,L041491,C041491,2023-09-28,2023-05-28,Personal,Online,1938,Approved,
A041492,L041492,C041492,2022-06-16,2024-10-16,Home Renovation,Agent,5143,Approved,
A041493,L041493,C041493,2023-07-20,2021-03-16,Vehicle,Agent,1621,Approved,
A041494,L041494,C041494,2022-08-26,2024-01-01,Home Renovation,Agent,6393,Approved,
A041495,L041495,C041495,2022-09-01,2021-02-26,Business,Online,8440,Approved,
A041496,L041496,C041496,2020-06-16,2022-01-19,Personal,Agent,3614,Approved,
A041497,L041497,C041497,2023-08-06,2023-01-26,Business,Online,8672,Approved,
A041498,L041498,C041498,2023-04-28,2021-12-04,Business,Agent,5109,Approved,
A041499,L041499,C041499,2024-07-01,2021-01-25,Home Renovation,Agent,6194,Approved,
A041500,L041500,C041500,2024-09-06,2022-09-03,Home Renovation,Branch,4769,Approved,
A041501,L041501,C041501,2024-08-16,2022-07-08,Personal,Agent,3348,Approved,
A041502,L041502,C041502,2021-06-01,2020-11-18,Personal,Branch,1461,Approved,
A041503,L041503,C041503,2024-06-02,2023-02-23,Home Renovation,Online,9947,Approved,
A041504,L041504,C041504,2019-11-25,2024-01-18,Personal,Agent,5529,Approved,
A041505,L041505,C041505,2021-09-09,2022-04-14,Business,Agent,2497,Approved,
A041506,L041506,C041506,2019-12-20,2021-01-01,Personal,Branch,6939,Approved,
A041507,L041507,C041507,2022-05-12,2024-08-09,Business,Agent,1749,Approved,
A041508,L041508,C041508,2021-07-31,2021-07-11,Business,Agent,530,Approved,
A041509,L041509,C041509,2020-05-19,2022-02-10,Home Renovation,Agent,5134,Approved,
A041510,L041510,C041510,2023-03-28,2020-10-14,Home Renovation,Online,2394,Approved,
A041511,L041511,C041511,2024-10-19,2024-10-04,Business,Online,4400,Approved,
A041512,L041512,C041512,2020-01-11,2022-02-01,Business,Online,3554,Approved,
A041513,L041513,C041513,2019-04-25,2020-05-26,Education,Branch,5133,Approved,
A041514,L041514,C041514,2024-03-04,2021-03-04,Vehicle,Branch,3575,Approved,
A041515,L041515,C041515,2023-02-03,2023-07-19,Home Renovation,Agent,5096,Approved,
A041516,L041516,C041516,2021-05-21,2020-08-10,Education,Agent,2029,Approved,
A041517,L041517,C041517,2020-01-28,2020-06-21,Vehicle,Agent,6191,Approved,
A041518,L041518,C041518,2022-03-23,2020-11-18,Personal,Branch,1724,Approved,
A041519,L041519,C041519,2021-01-17,2022-07-27,Education,Agent,2857,Approved,
A041520,L041520,C041520,2020-08-30,2024-06-17,Vehicle,Agent,8701,Approved,
A041521,L041521,C041521,2021-01-08,2020-07-31,Home Renovation,Branch,6262,Approved,
A041522,L041522,C041522,2021-08-26,2023-06-19,Vehicle,Online,1241,Approved,
A041523,L041523,C041523,2022-08-07,2021-10-15,Personal,Agent,4008,Approved,
A041524,L041524,C041524,2024-06-10,2024-02-06,Personal,Branch,756,Approved,
A041525,L041525,C041525,2023-08-10,2024-03-24,Education,Agent,1397,Approved,
A041526,L041526,C041526,2019-03-18,2022-04-20,Personal,Online,5306,Approved,
A041527,L041527,C041527,2022-07-07,2023-07-07,Education,Agent,5758,Approved,
A041528,L041528,C041528,2024-08-01,2024-01-14,Personal,Online,4718,Approved,
A041529,L041529,C041529,2023-12-14,2023-03-20,Education,Agent,4962,Approved,
A041530,L041530,C041530,2024-12-16,2022-10-19,Home Renovation,Branch,7417,Approved,
A041531,L041531,C041531,2019-01-31,2022-03-21,Home Renovation,Agent,6960,Approved,
A041532,L041532,C041532,2022-09-18,2022-11-27,Education,Agent,5741,Approved,
A041533,L041533,C041533,2024-09-25,2024-04-27,Personal,Agent,8680,Approved,
A041534,L041534,C041534,2022-10-02,2020-01-19,Home Renovation,Online,4091,Approved,
A041535,L041535,C041535,2024-12-02,2020-12-02,Vehicle,Branch,8307,Approved,
A041536,L041536,C041536,2024-09-15,2021-06-13,Vehicle,Online,8113,Approved,
A041537,L041537,C041537,2023-06-07,2023-11-08,Education,Online,7010,Approved,
A041538,L041538,C041538,2024-10-25,2021-05-29,Home Renovation,Online,5947,Approved,
A041539,L041539,C041539,2022-09-19,2022-04-08,Vehicle,Online,5761,Approved,
A041540,L041540,C041540,2019-11-28,2024-04-22,Home Renovation,Branch,1104,Approved,
A041541,L041541,C041541,2024-08-11,2021-08-31,Home Renovation,Branch,1958,Approved,
A041542,L041542,C041542,2019-05-27,2021-09-24,Vehicle,Branch,2823,Approved,
A041543,L041543,C041543,2022-11-11,2023-05-21,Personal,Branch,8245,Approved,
A041544,L041544,C041544,2023-03-28,2022-02-21,Personal,Online,8098,Approved,
A041545,L041545,C041545,2023-10-06,2021-08-28,Personal,Online,5398,Approved,
A041546,L041546,C041546,2020-09-13,2021-03-01,Education,Agent,4071,Approved,
A041547,L041547,C041547,2022-06-29,2020-09-28,Personal,Agent,1198,Approved,
A041548,L041548,C041548,2019-06-11,2023-12-19,Personal,Online,2515,Approved,
A041549,L041549,C041549,2019-06-02,2021-08-03,Business,Agent,5626,Approved,
A041550,L041550,C041550,2024-03-15,2022-08-26,Home Renovation,Branch,2188,Approved,
A041551,L041551,C041551,2022-12-08,2020-08-02,Business,Agent,1708,Approved,
A041552,L041552,C041552,2020-12-20,2024-10-31,Home Renovation,Agent,8626,Approved,
A041553,L041553,C041553,2019-09-28,2020-05-06,Education,Online,705,Approved,
A041554,L041554,C041554,2022-02-07,2023-12-31,Home Renovation,Branch,925,Approved,
A041555,L041555,C041555,2020-11-19,2022-09-03,Vehicle,Agent,9241,Approved,
A041556,L041556,C041556,2024-05-11,2021-04-01,Vehicle,Agent,7315,Approved,
A041557,L041557,C041557,2022-10-08,2020-06-17,Vehicle,Branch,9353,Approved,
A041558,L041558,C041558,2021-12-21,2023-07-23,Personal,Online,6689,Approved,
A041559,L041559,C041559,2023-06-20,2023-08-30,Education,Online,4170,Approved,
A041560,L041560,C041560,2024-11-26,2021-01-05,Education,Branch,4705,Approved,
A041561,L041561,C041561,2021-10-13,2020-05-25,Personal,Online,9659,Approved,
A041562,L041562,C041562,2021-10-16,2022-04-13,Personal,Online,6903,Approved,
A041563,L041563,C041563,2020-01-07,2024-11-13,Vehicle,Branch,709,Approved,
A041564,L041564,C041564,2024-04-13,2021-04-07,Home Renovation,Branch,9110,Approved,
A041565,L041565,C041565,2021-04-22,2022-08-04,Personal,Agent,3163,Approved,
A041566,L041566,C041566,2024-03-01,2023-05-20,Business,Online,9511,Approved,
A041567,L041567,C041567,2019-11-08,2020-01-17,Business,Agent,5451,Approved,
A041568,L041568,C041568,2022-10-30,2020-04-13,Personal,Branch,2013,Approved,
A041569,L041569,C041569,2020-11-05,2024-06-04,Vehicle,Agent,1725,Approved,
A041570,L041570,C041570,2019-04-19,2020-11-05,Education,Agent,4692,Approved,
A041571,L041571,C041571,2020-10-26,2021-09-14,Education,Branch,2362,Approved,
A041572,L041572,C041572,2022-12-15,2020-06-22,Business,Branch,6178,Approved,
A041573,L041573,C041573,2022-04-16,2023-04-23,Personal,Online,7519,Approved,
A041574,L041574,C041574,2021-04-05,2020-04-08,Personal,Agent,7607,Approved,
